-1.239016 0.65 1
2.150762 0.675 0.975
-0.8507337 0.725 0.95
-0.513283 0.775 0.9
0.1567411 0.5 0.9
0.6600346 0.725 1
0.2398191 0.7 0.975
1.26797 0.775 0.95
1.636318 0.575 1
3.50598 0.7 1
-1.39212 0.875 1
-1.021598 0.65 0.875
-1.632712 0.475 0.975
-1.306232 0.625 0.925
-1.96028 0.65 1
-0.040725 0.65 0.925
-0.4353077 0.55 0.875
-1.416692 0.7 0.95
-0.704866 0.55 0.975
-0.6096165 0.725 0.95
0.7888679 0.775 1
-0.3783193 0.8 0.95
0.1053442 0.65 0.925
-0.8735715 0.775 1
-0.7113435 0.9 0.975
-2.338194 0.9 0.975
-0.07392452 0.725 0.975
0.2096184 0.675 1
-2.599042 0.95 1
0.8707607 0.65 0.9
-0.7082474 0.65 0.875
2.262502 0.675 0.975
1.678528 0.775 0.95
-1.246577 0.85 0.975
-0.8391065 0.675 0.975
-1.904473 0.9 0.975
1.922632 0.7 0.975
-2.410721 0.925 1
-0.9584073 0.625 0.95
-2.745533 0.95 1
1.464837 0.55 0.925
-1.53759 0.625 1
-1.685715 0.6 0.975
0.6013871 0.675 1
-0.2887956 0.7 0.95
1.753949 0.575 0.95
-0.475635 0.775 0.975
-1.509863 0.525 0.875
0.1723782 0.725 0.975
0.7415646 0.6 0.95
2.184945 0.8 0.95
-2.325461 0.75 1
-1.813169 0.775 1
2.375675 0.725 0.925
-1.021161 0.65 0.975
1.472182 0.625 0.95
2.99233 0.675 0.95
-0.3001901 0.675 0.975
0.02566066 0.625 1
-4.03635 1 1
-0.546101 0.7 0.975
-1.240571 0.75 1
2.270175 0.675 0.975
-1.393889 0.7 0.925
-3.517046 1 1
3.358089 0.575 0.9
-1.965659 0 0.85
-2.41202 0.625 0.825
2.024382 0.75 0.975
-2.70552 0.525 0.925
2.757893 0.775 0.975
2.02997 0.65 0.975
2.498995 0.75 0.975
-1.58055 0.6 1
0.6526006 0.675 0.95
-0.6965464 0.625 0.875
-1.056093 0.6 0.925
-0.09786983 0.55 0.975
-0.4191025 0.575 0.9
1.01425 0.6 0.9
-0.7045843 0.45 0.75
-0.7670533 0.7 0.95
0.5534505 0.625 0.9
1.91971 0.7 1
0.5028021 0.75 0.975
-1.468399 0.8 0.975
0.05955396 0.675 0.975
-1.000016 0.925 0.975
0.1343589 0.625 0.9
0.8539823 0.7 0.925
0.4493091 0.675 0.95
1.917975 0.75 1
2.170269 0.625 0.95
0.9178035 0.525 0.875
-1.842283 0.75 1
-0.1020699 0.775 0.95
1.66547 0.65 0.95
-1.47244 0.7 1
-0.6703992 0.675 0.95
0.9068919 0.625 0.95
-0.486136 0.55 0.925
0.7719655 0.6 0.95
-1.444966 0.875 1
-2.623731 0.8 1
0.7743821 0.625 0.9
-4.472355 0.975 1
-0.9079537 0.65 0.925
-1.70499 0.7 0.975
1.55123 0.8 0.875
0.3375051 0.625 0.925
1.857471 0.475 0.925
0.3296746 0.5 0.875
-1.792275 0.625 1
0.3859322 0.725 0.925
-1.687009 0.75 0.975
0.02167031 0.7 0.95
0.816791 0.575 0.925
0.2387485 0.7 0.975
0.2018203 0.725 0.95
2.098905 0.55 0.95
-1.018347 0.8 0.925
0.4579445 0.5 0.9
2.699604 0.625 0.9
2.820272 0.75 1
-2.019064 0.675 0.975
-2.724569 0.975 1
0.469227 0.725 1
-0.801154 0.75 0.9
0.3090353 0.725 1
1.026989 0 0.65
-0.09310247 0.7 0.975
0.6390763 0.8 0.975
-1.712713 0.875 0.975
-1.340879 0.725 0.975
-1.897401 0.725 0.9
0.3057662 0.75 0.925
1.21023 0.65 0.975
2.244248 0.675 0.975
-1.781701 0 0
0.685676 0.725 0.9
0.9254038 0.575 1
0.01466676 0.525 0.95
1.492801 0.55 0.975
3.901696 0.8 0.95
2.233715 0.65 0.95
-0.8807205 0.75 1
1.270351 0.775 0.95
2.721655 0.75 0.95
-2.829963 0.925 1
0.5449009 0.725 0.95
3.100012 0.725 0.975
0.7830778 0.7 0.95
1.13822 0.8 1
-2.505858 0.925 1
1.709785 0.75 0.925
2.185394 0.65 1
-1.183259 0.775 1
1.051952 0.75 0.975
-0.7767917 0.875 0.975
1.298443 0.55 0.875
-0.4958635 0.6 1
-1.5105 0.85 0.95
-1.654899 0.525 0.9
-0.5662786 0.65 0.925
-0.6056347 0.85 0.975
1.408923 0.575 1
0.5149657 0.65 0.925
-1.169529 0.525 0.925
-2.981899 0.625 0.875
0.8341472 0.675 0.925
-0.4656316 0.6 1
0.5890443 0.5 0.85
-1.245227 0.8 0.975
-0.8866162 0.525 0.925
0.6329101 0.725 0.975
-2.150735 0.75 0.975
-0.2762533 0.575 0.975
-4.396462 1 1
0.2139305 0.625 0.925
-3.207668 1 1
-0.6400007 0.75 0.95
-1.362632 0.8 0.975
-0.2063451 0.725 0.925
-5.185698 0 0.975
-1.960049 0.975 1
-1.250303 0.775 0.95
-1.329991 0.875 1
0.07544721 0.625 0.925
0.7578871 0.525 0.925
1.358969 0.825 0.975
-2.137542 0.65 0.875
3.478308 0.725 0.95
0.6487758 0.55 0.875
-0.4922295 0 0
-0.6786052 0.725 0.95
1.088794 0.7 0.925
0.03463284 0.7 0.95
-3.066552 0.475 1
0.1196005 0.675 0.925
-1.974948 0.825 1
1.211691 0.7 0.925
-1.060992 0.725 0.975
1.565512 0.675 0.85
0.05858387 0.75 0.95
1.091787 0.75 0.975
1.019426 0.575 0.925
-0.9152551 0.4 0.975
-0.7726603 0.65 0.95
0.82778 0.825 1
-0.2923011 0.65 0.95
-0.533538 0.55 0.925
-1.68683 0.525 0.8
-1.769838 0.85 0.975
-0.7768674 0.55 0.875
-3.362757 0.9 1
0.7292172 0.7 0.95
-2.59035 0.925 1
0.7508976 0.725 1
-0.1340874 0.625 0.9
0.4269552 0.825 1
3.254721 0.7 0.95
-2.72144 0.525 0.9
-1.10716 0.725 0.95
2.581113 0.775 1
-2.480337 0 0.9
-1.460455 0.6 0.95
-0.1955558 0.55 0.925
-0.9444165 0.65 0.925
0.2862722 0.75 0.975
2.87107 0.75 0.95
-0.2340833 0.825 0.975
-1.329194 0.575 0.95
-0.4892975 0.775 0.95
1.911479 0.775 0.95
-1.340512 0.7 0.975
0.4851094 0.625 0.85
1.02117 0.3 0.9
4.01267 0.725 0.925
-1.532979 0.625 0.925
2.145553 0.7 0.975
-5.122118 1 1
0.5281382 0.675 0.95
1.671145 0.8 0.925
2.582261 0.6 0.85
1.843848 0.6 0.9
-3.076154 0.95 1
-0.9506199 0.6 0.9
1.636091 0.7 1
-3.692065 0.9 0.975
2.973565 0.775 0.925
-1.077391 0.625 0.925
1.865712 0.7 1
-0.6436105 0.525 0.925
-1.776368 0.975 1
-0.7798535 0.65 0.975
1.391672 0.725 0.975
0.0760583 0.775 0.975
1.529897 0.625 0.9
-2.179476 0.675 0.975
-2.224462 0.8 1
1.585265 0.625 0.95
-1.551353 0.775 1
-0.4963149 0.75 1
3.542753 0.575 0.95
1.134599 0.675 0.95
-0.6934294 0.725 0.95
2.651482 0.725 0.95
0.03382275 0.7 1
2.182194 0.65 1
-3.044727 0.975 0.975
1.004821 0.65 0.95
-0.8604039 0.725 0.925
-0.5928669 0.75 1
0.5049455 0.775 0.95
-1.373029 0.75 0.925
3.758062 0.675 0.95
-1.204882 0.5 0.9
-1.770944 0.7 0.925
0.001185381 0.725 0.95
-1.208347 0.65 0.975
-0.4471703 0.825 0.975
1.875588 0.875 1
-0.4482273 0.625 0.925
1.183647 0.625 0.95
1.693594 0.55 0.95
1.343485 0.525 0.825
0.1791268 0.4 0.875
-3.118883 0.975 0.975
-3.675482 0.95 0.975
-2.07679 0.7 1
2.189188 0.575 0.975
0.4197831 0.7 0.925
0.124546 0.75 0.95
1.521336 0.525 0.875
1.484052 0.775 0.925
1.128991 0.725 0.95
-1.745091 0.825 1
1.774117 0.725 0.975
1.863724 0.65 0.9
2.658827 0.825 0.975
-1.247796 0.85 1
-0.008611154 0.625 0.95
-0.9821001 0.7 0.925
0.2005235 0.625 1
0.06626205 0.775 0.9
-0.9547409 0.475 0.875
0.4539618 0.8 0.975
1.359106 0.7 0.925
-0.4207585 0.875 1
-0.1660138 0 0.6
-1.105104 0.5 0.85
-1.66375 0.85 1
-0.4433386 0.725 1
0.9133069 0.65 0.95
-0.3182872 0.775 0.925
-0.3817769 0.625 0.975
3.055254 0.725 0.9
-1.453435 0 0.925
2.104998 0.65 0.925
-0.8049647 0.75 0.925
0.2117141 0.725 0.975
-1.471119 0.775 1
1.650945 0.675 0.95
0.3845027 0.625 0.975
1.205922 0.65 0.95
0.4641692 0.7 0.9
-2.592809 0.95 1
-1.089707 0.9 0.975
-0.1052612 0.55 0.925
2.621416 0.725 0.95
-2.121474 0.475 0.975
-1.044697 0.6 0.925
-0.1890906 0.8 0.95
-0.958212 0.775 0.95
-1.054886 0.475 0.95
-0.4110837 0.65 0.95
2.379983 0.8 0.925
1.25138 0.6 0.9
0.2128192 0.625 0.9
-4.516437 0.225 1
0.4526265 0.775 0.95
0.1522248 0.675 0.95
2.468322 0.75 0.95
2.393573 0.775 0.975
1.895026 0.7 0.925
-1.354544 0.85 0.975
0.2453318 0.375 0.9
0.4172832 0.55 0.95
-1.340922 0.625 0.975
-0.7859826 0.7 1
-1.302027 0.725 0.975
0.7039978 0.65 0.9
0.6951781 0.7 1
1.774779 0.825 1
-0.8348917 0.8 0.975
2.51805 0.6 0.925
-0.3739287 0.675 0.975
2.373379 0.525 0.8
0.1886501 0.575 0.95
1.697389 0.8 0.975
0.05643105 0.75 0.975
1.084794 0.625 0.925
2.390444 0.575 0.95
0.4952581 0.725 0.875
-1.911821 0 0
0.3390805 0.7 0.925
-0.2269262 0.775 0.975
1.908216 0.775 0.95
-3.424353 0.975 1
1.493644 0.675 0.95
0.2251156 0.525 0.925
-1.75764 0.65 1
-3.754712 0.95 0.975
3.818871 0.85 0.975
-0.8546076 0.6 0.95
2.691203 0.675 0.975
1.361691 0.625 0.95
-0.7436017 0.725 1
-0.1661103 0.825 1
-2.983429 0.825 1
-2.342214 0.55 0.975
2.738013 0.7 0.975
-0.4941524 0.6 0.85
0.5978507 0.625 0.925
1.608157 0.75 1
-2.022775 0.625 0.875
-0.3068191 0.575 0.925
1.776828 0.7 0.975
-0.9776161 0.625 1
0.3727724 0.625 0.925
0.1074136 0.7 0.975
-1.64694 0.825 0.925
0.1173842 0.65 0.925
1.538498 0.65 1
-2.349608 0.525 0.975
-1.059361 0.875 1
-0.7278187 0.75 0.975
-0.3210834 0.775 0.925
1.341189 0.725 0.975
-2.089792 0.6 0.9
1.299218 0.7 1
2.412636 0.725 0.95
-1.496014 0.925 0.975
-0.4898192 0.65 1
-3.175531 0 0.95
-3.596071 0.95 1
1.022335 0.825 1
2.17587 0.625 0.875
-0.05491564 0.625 0.975
-0.2646792 0.675 0.9
0.2842809 0.7 0.875
-1.938991 0.8 1
1.669152 0.775 0.975
-0.4874707 0.725 0.925
1.966566 0.85 0.975
-1.14446 0.8 1
0.03321342 0.75 0.975
-2.366818 0.575 1
1.65729 0.7 0.925
0.3941204 0.675 0.925
-1.218641 0.675 1
0.2092172 0.45 0.725
-1.181838 0.7 0.975
-0.9541611 0.775 0.975
-3.018428 0 0.85
-1.969366 0.725 1
-1.825897 0.825 0.975
-1.353051 0.75 1
0.0241139 0.7 0.95
0.7349387 0.7 0.975
-0.02045432 0.775 0.95
2.316964 0.575 0.925
1.501368 0.775 0.975
-0.8910621 0.375 0.925
0.6907306 0.65 0.925
1.388182 0.75 0.975
3.182278 0.625 0.95
0.242855 0.775 0.95
3.980334 0.625 0.975
1.786388 0.575 0.95
2.451322 0.65 0.95
1.753424 0.6 0.9
1.604433 0.725 0.95
0.2794034 0.725 0.925
-3.432537 0.525 1
-3.719206 0.875 1
0.7244463 0.6 0.925
0.5953954 0.7 0.95
-0.8850244 0.6 0.95
-1.604196 0.525 1
-2.319241 0.425 0.85
-2.286885 0 0.8
-0.01596977 0.8 0.925
-0.4919882 0.8 1
-2.310668 0.925 1
-0.1630771 0.625 0.975
-0.4092167 0.775 1
-3.089013 0.95 1
-0.9755148 0.875 1
-1.270776 0.75 0.95
2.269911 0.7 0.975
-2.296384 0.675 0.975
1.55332 0.725 0.95
0.6105294 0.675 0.95
0.3683189 0.225 0.75
2.570517 0.675 0.975
0.4975783 0.65 0.975
0.6338362 0.75 0.975
0.4941953 0.575 0.975
-0.2603977 0.75 0.95
1.125961 0.65 0.9
2.219475 0.625 0.925
0.4222543 0.6 0.975
-1.813271 0.4 0.925
-0.2603601 0.75 0.975
-1.971185 0.875 1
-0.9581077 0.625 0.925
1.692044 0.625 1
2.429518 0.675 0.95
3.808136 0.625 0.95
1.186627 0.65 0.975
-1.508023 0.875 0.975
0.9563756 0.675 0.925
0.2999879 0.675 0.875
1.363996 0.725 0.95
-1.116122 0.85 0.975
-2.196038 0 0.95
3.02998 0.7 1
-0.2346755 0.8 0.925
-1.013226 0.725 0.95
-2.183192 0.725 1
-0.6776822 0.55 0.9
-1.497179 0.9 1
-0.2360621 0.625 0.875
0.2764452 0.8 0.975
-3.198471 0.825 0.975
0.9335205 0.6 0.925
-0.6571177 0.8 1
0.4940137 0.625 0.975
1.727561 0.65 1
0.1587776 0.75 0.975
-1.102465 0.9 1
1.592177 0.7 0.95
0.4354871 0.65 0.925
0.1724775 0.75 1
-0.795802 0.6 0.825
0.01415353 0.75 0.975
-1.62433 0.725 1
1.777314 0.6 0.925
0.2276087 0.6 0.9
-1.07417 0.75 0.95
-0.9070989 0.575 0.925
-1.189379 0.725 1
-3.297739 0.85 1
1.023134 0.55 0.975
-2.401091 0.575 0.8
-0.4493431 0.675 1
1.500993 0.625 0.925
-2.256243 0.525 0.825
-0.461594 0.725 0.95
0.0002513728 0.675 0.925
-0.1920353 0.65 0.9
1.255647 0.35 0.725
-1.394769 0.625 0.975
0.8963718 0.65 0.975
2.263626 0.75 1
-0.8539847 0.625 0.95
-4.155238 1 1
-0.9474515 0.7 0.95
-2.780277 0.9 0.975
1.028484 0.825 0.925
0.07378203 0.675 0.95
-1.455568 0.575 0.95
-0.409276 0.75 1
-1.317598 0.675 0.9
5.570912 0.65 0.925
-0.7434868 0.775 0.95
0.5128743 0.75 0.925
1.238123 0.625 0.85
0.5546234 0.725 0.95
1.576029 0.775 0.975
1.727905 0.675 0.925
-1.053931 0.775 0.975
-2.571922 0.625 0.9
1.684149 0.625 0.925
0.5676047 0.65 0.95
0.8718694 0.625 0.975
-2.032015 0.875 1
0.1067001 0.65 0.9
-1.103694 0.675 0.925
0.002225649 0.575 0.9
-0.6405511 0.675 0.95
-0.8125154 0.775 0.975
0.5243937 0.7 0.925
-0.6568342 0.675 0.95
-0.7818189 0.75 0.95
-1.475951 0.7 0.975
-0.4824555 0.65 0.9
-0.9393694 0.575 0.925
0.3840326 0.575 0.925
2.172092 0.775 0.975
2.162042 0.725 0.975
2.07597 0.675 0.975
1.616374 0.75 0.975
-2.128797 0.55 0.925
0.7996324 0.675 0.975
0.6499984 0.75 0.9
1.111683 0.775 0.975
2.918914 0.75 0.975
-0.9163022 0.55 0.9
-2.490894 0.975 1
-0.541131 0.725 0.925
0.1259705 0.5 0.95
0.8154037 0.675 0.9
1.26623 0.8 1
2.325873 0.65 0.925
-1.463385 0.725 0.95
-0.07293101 0.7 0.975
-0.430038 0.7 0.925
-2.623861 0.8 0.975
