1.635322 0.575 0.975
2.414794 0.575 0.9
1.419911 0.85 0.975
2.100774 0.775 0.9
1.48806 0.65 0.95
1.582143 0.725 0.975
3.210477 0.65 0.975
1.294323 0.6 1
2.144146 0.75 1
4.319777 0.7 0.95
2.525675 0.625 0.975
4.626522 0.775 1
7.180118 0.625 0.95
1.533346 0.725 0.925
1.668725 0.5 0.95
2.713538 0.55 0.925
1.60604 0.775 0.975
1.806668 0.6 1
5.608121 0.65 0.925
2.864331 0.725 0.975
2.088016 0.8 0.925
3.48089 0.625 0.9
1.812646 0.575 0.925
1.922485 0.675 0.95
1.517563 0.725 0.975
1.486236 0.75 0.975
4.325611 0.55 1
1.684705 0.65 0.925
1.34182 0.9 0.975
1.601544 0.7 0.95
3.715819 0.75 0.925
0.4133132 0.6 0.975
1.690786 0.775 0.975
1.472738 0.775 1
2.037191 0.7 0.975
2.396517 0.725 0.95
5.018341 0.55 0.875
1.438587 0.825 1
1.834134 0.7 1
2.860677 0.475 0.9
1.088517 0.675 0.975
0.7891949 0.725 1
1.294859 0.9 0.975
1.947407 0.625 0.925
1.442658 0.65 0.975
1.367528 0.725 0.925
2.136967 0.675 0.95
0.5288445 0.925 0.95
1.602015 0.7 0.95
1.252132 0.725 1
1.620858 0.675 0.95
1.729146 0.85 0.95
1.799991 0.7 0.975
1.871422 0.5 1
2.895864 0.675 0.95
1.615233 0.65 0.975
2.168276 0.625 1
2.767544 0.55 0.85
2.907076 0.675 0.95
1.73286 0.775 0.925
1.704779 0.85 1
3.368463 0.55 0.95
0.9687045 0.75 1
2.880011 0.625 0.925
1.66024 0.95 1
0.3690191 0.65 0.95
1.264159 0.925 1
2.16789 0.65 1
0.8960228 0.775 0.925
2.86984 0.675 0.925
0.7690272 0.625 0.925
3.007455 0.675 0.975
1.393756 0.575 0.95
2.055686 0.75 0.975
1.936123 0.5 0.925
1.664827 0.55 0.95
1.607629 0.7 0.975
2.971881 0.625 0.9
1.540664 0.7 0.95
2.101781 0.7 0.975
0.4670326 0.85 1
4.560332 0.7 0.9
1.476245 0.7 0.95
2.253062 0.725 0.95
2.361363 0.85 1
2.418839 0.775 0.925
3.185674 0.625 0.95
1.222138 0.8 0.975
1.947633 0.775 0.975
1.829087 0.75 0.95
2.165009 0.725 0.95
2.711268 0.6 0.925
0.6273891 0.7 0.975
1.571201 0.725 0.875
2.346184 0.625 0.975
1.375376 0.725 0.975
2.636472 0.8 0.975
2.403271 0.525 0.9
2.618967 0.625 0.95
1.566387 0.65 0.95
2.275173 0.575 0.85
1.45182 0.775 0.95
1.595895 0.85 1
2.529744 0.75 0.975
2.626241 0.725 0.95
2.542588 0.975 0.975
1.966217 0.7 0.975
1.23215 0.875 1
4.861978 0.725 0.95
1.204271 0.65 0.95
1.698313 0.7 0.95
3.867032 0.775 0.975
1.257633 0.875 0.95
0.3609324 0.675 0.95
3.933126 0.675 0.825
2.41434 0.725 0.975
1.068174 0.675 1
0.2086088 0.8 0.975
1.768136 0.775 0.975
1.31667 0.75 0.95
2.024089 0.625 0.95
1.576265 0.75 0.95
6.395875 0.7 0.95
1.699852 0.625 0.925
3.439186 0.525 0.95
1.007008 0.625 0.975
4.941384 0.65 0.95
5.938277 0.7 0.975
1.542956 0.625 0.875
1.765769 0.7 0.975
2.008981 0.675 0.975
4.803409 0.65 0.925
2.104584 0.75 0.975
1.706972 0.65 1
0.9607002 0.825 0.975
1.691332 0.625 0.975
4.686239 0.75 0.95
4.551438 0.7 0.9
1.74639 0.775 1
1.649329 0.675 0.975
1.117702 0.575 0.925
3.39842 0.7 0.975
1.538158 0.6 0.85
1.962104 0.725 0.875
4.363276 0.725 0.9
1.754624 0.8 1
9.363656 0.675 0.925
1.476587 0.775 0.9
3.557583 0.6 0.9
1.255522 0.625 0.95
2.709888 0.7 0.975
2.91765 0.725 0.925
1.658085 0.675 0.975
2.464986 0.7 0.975
1.141659 0.65 0.95
1.875115 0.625 0.925
3.462066 0.625 1
2.271416 0.625 0.9
1.009968 0.8 0.975
1.451555 0.625 0.95
1.943234 0.725 0.925
1.423268 0.825 1
2.257452 0.625 1
1.735635 0.675 0.95
1.552674 0.675 0.925
3.498928 0.725 0.975
2.475731 0.65 1
1.446103 0.625 0.975
1.624134 0.95 1
1.419908 0.825 0.975
2.006687 0.7 0.975
2.085767 0.75 1
3.54846 0.575 0.95
3.505668 0.725 0.975
1.359598 0.7 0.9
1.683824 0.85 1
2.192008 0.775 0.975
5.396724 0.5 0.825
1.318625 0.6 0.925
0.8723744 0.825 0.975
3.511849 0.7 0.975
1.369992 0.725 0.95
1.503064 0.8 0.975
1.268112 0.975 1
4.051586 0.7 0.875
1.531737 0.8 1
6.414073 0.55 0.925
1.558847 0.5 0.925
0.8221007 0.55 0.95
1.227027 0.65 0.925
2.631267 0.7 0.95
2.423032 0.625 0.9
1.181004 0.65 0.95
1.532445 0.625 0.975
3.207322 0.775 0.95
2.604863 0.75 0.975
1.660044 0.85 1
3.864024 0.475 0.95
1.832962 0.825 1
1.961657 0.625 1
2.288575 0.75 0.95
1.820901 0.6 1
-0.07396934 0.55 0.95
-1.027747 0.6 0.875
3.545776 0.625 0.95
3.836498 0.75 0.975
1.373475 0.775 1
1.905413 0.725 0.975
4.264884 0.775 0.95
2.210055 0.575 0.9
2.95653 0.55 0.95
1.60705 0.725 0.95
1.722103 0.8 1
5.757388 0.7 0.95
1.890217 0.925 1
4.522559 0.8 0.95
2.042201 0.4 0.975
1.63279 0.625 0.925
2.086344 0.775 1
3.377696 0.7 1
1.266845 0.75 0.95
-0.02223523 0.025 0.9
1.299155 0.8 0.95
2.409582 0.7 0.975
1.678708 0.9 1
1.989003 0.75 0.975
3.490133 0.725 0.975
3.278563 0.725 0.975
1.381691 0.725 0.95
2.555644 0.75 0.95
1.682175 0.65 1
1.817021 0.7 0.95
1.925862 0.7 0.975
1.186682 0.8 0.95
2.06695 0.65 0.975
2.033342 0.725 0.925
3.114043 0.775 0.975
1.467251 0.65 1
4.255914 0.7 0.925
2.07908 0.775 0.95
1.053964 0.95 0.975
1.701782 0.725 0.975
2.299442 0.625 0.925
1.526986 0.775 0.95
4.182263 0.65 0.95
1.914717 0.875 0.95
1.625809 0.9 0.975
2.543662 0.6 1
3.821602 0.65 0.85
5.955645 0.675 0.95
2.127091 0.725 0.975
1.966705 0.575 1
1.098626 0.7 1
0.1136619 0.675 0.975
0.2921815 0.625 0.95
2.038256 0.675 0.9
3.184121 0.75 0.9
1.56439 0.65 0.925
2.288939 0.825 1
2.418508 0.675 1
3.42693 0.725 0.975
0.560992 0.775 0.925
1.551581 0.7 0.95
1.995009 0.625 0.9
1.922398 0.625 0.9
1.317251 0.7 1
3.103202 0.625 0.975
2.918103 0.75 0.95
3.042586 0.65 0.95
1.166968 0.8 0.95
1.691672 0.7 0.925
1.251905 0.7 1
2.219151 0.625 0.975
2.769241 0.825 0.975
4.195173 0.55 0.9
1.941582 0.7 0.975
1.591775 0.6 0.975
1.110866 0.9 0.975
1.407784 0.7 0.925
1.495529 0.875 1
1.382479 0.8 1
1.688614 0.7 0.925
4.430513 0.7 0.975
2.777659 0.7 0.95
2.380891 0.775 0.975
2.602 0.65 1
3.04517 0.775 1
0.9517422 0.8 0.975
3.165686 0.65 1
5.293848 0.65 0.9
4.200721 0.6 0.975
0.6019686 0.75 0.975
1.791317 0.575 1
4.425412 0.75 0.875
1.768421 0.75 0.95
2.155673 0.85 0.95
1.618905 0.775 1
3.084407 0.775 0.975
2.055188 0.625 0.95
3.445393 0.625 0.925
1.397819 0.775 1
1.319967 0.75 1
3.001995 0.675 0.95
1.791877 0.675 0.925
3.676069 0.7 0.9
1.937744 0.75 0.95
0.9307763 0.65 0.975
4.56295 0.6 0.925
1.554264 0.7 1
1.58208 0.8 1
3.144854 0.65 0.95
0.224734 0.575 0.95
2.668312 0.675 0.975
2.468197 0.675 0.925
1.634806 0.65 0.975
6.211507 0.7 0.95
3.893423 0.75 0.975
2.306891 0.725 0.9
3.025668 0.7 0.95
5.211022 0.575 0.925
3.593722 0.525 0.925
4.813551 0.725 0.975
5.638667 0.75 0.95
2.611663 0.65 0.925
1.406735 0.675 0.95
1.873611 0.7 0.925
1.379186 0.9 1
3.547667 0.625 0.975
5.545773 0.55 0.95
3.410469 0.675 0.9
2.596639 0.75 0.9
2.939873 0.675 0.925
1.498054 0.6 0.95
1.244109 0.825 0.975
1.98287 0.525 0.95
1.841502 0.7 0.925
1.095762 0.575 0.95
1.618528 0.675 0.95
-1.692264 0 0.725
1.57878 0.9 1
1.715352 0.7 0.975
1.887504 0.675 0.975
2.698936 0.575 0.9
0.7718083 0.55 0.95
2.749843 0.675 0.925
0.08089158 0.575 1
-0.3331079 0.625 0.975
3.874333 0.725 1
1.587991 0.825 1
1.552266 0.775 1
1.406246 0.675 0.975
1.46389 0.575 0.925
1.313783 0.525 0.875
3.393389 0.775 0.95
1.467066 0.75 0.95
4.349211 0.675 0.975
1.902501 0.55 1
0.6470731 0.825 1
1.009583 0.75 0.975
1.815253 0.85 1
-0.009818103 0.8 0.975
1.073092 0.625 0.9
5.179455 0.675 0.95
2.546813 0.725 0.925
4.483772 0.7 0.875
3.403293 0.675 0.95
0.337737 0.825 0.975
1.568111 0.575 0.925
0.7194769 0.975 0.975
2.471097 0.875 1
3.100482 0.65 0.95
4.352119 0.7 0.95
2.387134 0.875 1
2.144339 0.575 0.925
2.796129 0.525 0.825
4.193325 0.725 0.975
3.826741 0.725 0.975
3.371952 0.55 0.925
1.38304 0.7 0.95
5.115411 0.55 0.825
2.547488 0.5 0.95
2.002434 0.675 1
0.6091946 0.625 0.925
1.214445 0.725 0.925
1.508539 0.825 0.95
3.114143 0.75 0.975
4.796088 0.625 0.925
2.110544 0.725 0.95
1.815068 0.675 0.975
3.062645 0.675 0.95
2.018659 0.7 0.95
2.111117 0.75 0.975
2.2857 0.65 0.925
0.1560015 0.65 0.975
1.76898 0.95 1
2.574534 0.75 0.9
2.688088 0.575 0.95
1.552268 0.7 0.975
2.889076 0.675 0.925
3.478617 0.65 1
2.692086 0.75 0.95
2.401333 0.65 0.975
2.641193 0.625 0.95
1.409722 0.625 0.975
2.47028 0.45 1
3.685261 0.475 0.925
3.897305 0.7 0.875
2.463355 0.725 0.9
2.558822 0.625 0.975
3.877827 0.575 0.975
3.194099 0.675 0.925
1.504843 0.95 0.975
1.610749 0.725 0.95
3.389267 0.725 0.875
1.890112 0.675 0.925
1.704172 0.675 0.975
0.8113341 0.7 1
1.551744 0.875 1
4.728876 0.7 0.9
1.022163 0.725 1
2.72058 0.65 0.975
3.473761 0.65 0.95
1.514071 0.725 0.975
3.697096 0.65 0.9
0.8887578 0.825 1
3.915637 0.65 0.875
3.058192 0.65 0.975
2.517468 0.65 0.95
1.118618 0.775 0.95
1.473923 0.7 1
1.251222 0.775 0.975
1.281071 0.6 0.95
9.137214 0.625 0.9
6.629993 0.7 0.975
1.192362 0.625 1
2.052228 0.7 0.95
2.722128 0.625 0.925
1.516373 0.55 0.95
5.897656 0.675 0.925
1.08306 0.8 0.95
1.389242 0.675 0.95
1.181528 0.825 0.975
1.122732 0.7 0.95
1.970552 0.65 0.975
1.835351 0.95 1
-0.2753808 0 1
2.690391 0.75 1
1.48259 0.6 0.9
4.264659 0.825 0.975
2.816006 0.775 1
1.848252 0.725 1
1.685966 0.925 0.975
4.806257 0.7 0.95
4.363344 0.7 0.925
2.285293 0.675 0.975
1.618317 0.675 0.9
3.157288 0.7 0.975
2.014891 0.85 1
1.554161 0.775 0.975
5.906672 0.675 0.975
1.286033 0.65 0.975
1.666053 0.875 0.95
2.932001 0.775 0.975
2.989696 0.65 0.975
2.391934 0.625 0.925
1.37184 0.675 0.85
0.9206498 0.625 0.95
1.596987 0.8 0.95
1.182944 0.7 0.975
3.936537 0.675 1
1.853802 0.65 0.95
1.787394 0.625 0.975
2.254023 0.65 0.95
2.083514 0.625 0.975
0.9741958 0.8 0.975
1.895693 0.75 1
2.734298 0.675 0.975
2.175826 0.725 0.925
4.533125 0.625 0.875
3.258828 0.55 0.9
2.436316 0.7 0.95
1.114458 0.875 0.975
1.809081 0.8 0.95
1.903869 0.525 0.875
1.733049 0.6 0.875
2.66688 0.55 0.85
5.454315 0.75 0.875
1.958828 0.625 0.925
1.386189 0.65 0.9
0.9181369 0.775 0.975
0.7775946 0.775 0.975
3.77074 0.65 0.95
1.766101 0.6 1
3.178733 0.725 0.925
1.587157 0.7 0.95
1.690028 0.925 0.975
1.851893 0.8 0.95
1.166233 0.725 1
2.16521 0.625 0.975
2.079963 0.6 1
1.585178 0.725 0.9
2.211932 0.775 0.975
2.44839 0.8 0.925
2.46149 0.75 1
4.128916 0.7 0.95
1.180855 0.8 1
4.64932 0.675 0.975
2.658972 0.7 0.975
2.91053 0.8 0.95
1.65978 0.7 0.975
1.58535 0.725 0.975
3.0243 0.6 0.9
1.600857 0.7 0.975
1.912653 0.9 0.95
5.363117 0.825 0.95
1.938053 0.7 1
2.267267 0.7 0.975
1.438746 0.525 0.95
2.790656 0.7 1
2.60471 0.6 0.975
1.47545 0.675 0.95
0.02799968 0.7 1
6.901367 0.5 0.975
1.787997 0.525 0.975
2.235111 0.775 0.95
1.692552 0.75 0.95
1.317091 0.75 0.975
1.579195 0.9 0.975
0.004985002 0.8 0.975
2.743322 0.65 0.975
1.331737 0.65 0.975
1.652426 0.675 0.975
2.237241 0.7 1
6.425168 0.55 0.95
2.146823 0.775 1
2.419942 0.575 0.9
1.685081 0.725 1
3.234747 0.7 0.925
2.744918 0.725 0.95
2.36012 0.575 0.85
2.590119 0.675 0.85
1.602952 0.725 0.975
0.1584405 0.825 0.9
2.186764 0.725 0.975
3.204865 0.725 0.95
1.844608 0.75 1
2.50226 0.625 0.95
3.334667 0.775 0.925
3.541015 0.675 0.9
1.574269 0.8 0.975
4.707103 0.775 0.975
4.125521 0.7 1
0.5457953 0.825 0.975
0.4210754 0.85 0.95
5.102299 0.75 0.95
2.531718 0.7 0.9
1.3518 0.75 0.925
1.082728 0.725 0.975
2.812811 0.55 0.95
2.613104 0.825 1
-0.5188182 0.65 0.9
1.051569 0.65 0.825
2.230523 0.75 0.975
2.002896 0.575 0.9
2.461311 0.7 0.925
1.688293 0.775 1
1.966671 0.8 0.95
0.3039118 0.7 0.925
1.409882 0.8 0.975
0.955298 0.725 1
4.841194 0.55 0.95
0.04867116 0.55 0.925
1.250357 0.625 0.95
5.133848 0.75 0.95
3.946086 0.6 0.975
1.498132 0.825 0.95
1.723163 0.75 1
4.273565 0.55 0.875
1.381776 0.775 0.95
1.788188 0.9 1
1.547568 0.625 0.95
2.453054 0.525 0.95
5.03556 0.55 0.9
2.178768 0.675 0.925
0.8131395 0.7 1
2.773828 0.75 0.85
0.4805554 0.725 0.875
2.417236 0.7 0.95
1.879216 0.7 0.95
1.588041 0.8 0.975
1.526765 0.725 1
3.139569 0.75 0.9
1.463854 0.7 0.95
1.865674 0.6 0.825
1.359995 0.75 1
3.256442 0.6 0.9
5.802995 0.65 0.925
1.346697 0.875 1
0.9771712 0.825 0.95
1.490233 0.75 0.95
3.045146 0.8 0.925
3.400461 0.65 0.9
1.724021 0.675 0.95
2.136298 0.6 0.925
1.370103 0.625 0.975
2.126983 0.575 0.95
2.647197 0.575 0.9
1.940865 0.7 0.95
2.490432 0.6 0.925
3.616934 0.7 0.95
1.695232 0.925 1
3.457336 0.625 0.975
2.832275 0.65 0.875
2.765658 0.85 1
2.145807 0.65 0.925
1.539594 0.675 0.975
1.180975 0.875 0.975
0.07433724 0.8 0.975
3.409964 0.575 0.95
2.779358 0.725 0.975
3.654555 0.8 1
3.233568 0.725 0.925
1.242709 0.55 0.975
1.079219 0.7 0.925
1.169359 0.7 1
1.665203 0.55 1
2.995326 0.65 1
2.1447 0.675 0.975
1.090433 0.65 1
1.999975 0.625 0.95
2.023241 0.8 1
0.7027538 0.7 0.9
1.618978 0.475 0.975
2.718679 0.55 0.925
1.020788 0.775 0.95
3.922297 0.6 0.95
2.717889 0.625 0.975
1.852511 0.8 1
1.915844 0.725 0.925
1.92444 0.65 0.95
0.2195965 0.675 0.975
1.663563 0.775 0.95
2.747755 0.725 0.925
4.798053 0.525 0.95
2.264451 0.65 1
1.99042 0.65 0.925
1.562767 0.75 0.975
4.157686 0.675 0.975
1.26108 0.9 0.95
